"NETWORK","PI","YEAR","MONTH","DAY","SITE","TRANSECT","SP_CODE","BLADE_LENGTH_CM","WIDTH_CM","STIPE_LENGTH_CM","WET_WEIGHT","DRY_WEIGHT","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES"
"KEEN ONE","Byrnes",2016,8,11,"NW Appledore","North Head","AGCL",26,15,0.5,8.01723112657442,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2016,8,11,"NW Appledore","North Head","AGCL",16,11,1,3.37551670952193,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2016,8,11,"NW Appledore","North Head","AGCL",22,12,1.5,6.34381238415259,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Pepperrell","SL",123,22,5,53.990130640531,4.82172470058378,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Pepperrell","SL",33,16,6,6.49446442437939,0.841365834847094,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Pepperrell","SL",37,16,10,9.05617060239457,1.10668167395564,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Pepperrell","SL",113.5,15,11.5,51.7558988719126,4.65663045449932,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Pepperrell","SL",49.5,25,9.5,13.5807732203494,1.54558384652567,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Pepperrell","SL",38,19.5,3.5,7.25484136854213,0.921772227843481,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Pepperrell","SL",43,16,2.5,8.5475671491125,1.05518766738965,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Pepperrell","SL",122,28.5,15,60.9399737901903,5.32786826609854,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Pepperrell","SL",53,31,24,21.8269314595302,2.28541903524932,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Pepperrell","SL",107,27,12,47.4122862340866,4.33201000823829,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Pepperrell","AGCL",40,24.5,2,19.6675861529132,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Pepperrell","AGCL",43,23,1.5,22.0131306604298,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Pepperrell","AGCL",23,14.5,5,8.9252344660194,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Pepperrell","SL",78,37,8,26.5792335044106,2.68837092549373,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Pepperrell","SL",100,28,5.5,38.2562234547236,3.62968409345511,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Pepperrell","SL",119.5,27.5,4.5,51.0203760613473,4.60200854279339,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Pepperrell","SL",66.5,23,10,21.5750042466876,2.26365174661479,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Pepperrell","SL",94,28,5,34.1576614064909,3.30597119993433,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Pepperrell","SL",149,26,37,105.084407292559,8.34882734891004,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Pepperrell","SL",23,10,3,3.15317967513856,0.463774443735061,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Pepperrell","SL",21,7.5,1,2.34133431168194,0.36285230239974,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Pepperrell","SL",122,24,6.5,54.3665264120634,4.84941844022658,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Pepperrell","SL",176.5,22.5,6,101.586651330045,8.11906688743401,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Pepperrell","SL",99.5,31.5,7.5,39.2308848987036,3.70574673328002,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Pepperrell","AGCL",32,19,0.5,11.9328288365153,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Pepperrell","AGCL",63.5,26,4,49.5756966484525,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Smith's Cove","SL",41,13.5,3,8.05190944372742,1.00448382267045,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Smith's Cove","SL",50.5,11,2.5,11.2182680293055,1.32029876626552,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Smith's Cove","SL",51,12.5,3.5,11.7902979307558,1.37555331187686,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Smith's Cove","SL",15,5,1,1.32741897524071,0.227281046050879,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Smith's Cove","SL",34,14.5,5,6.49446442437939,0.841365834847094,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Smith's Cove","SL",69,24,6,20.8269360633851,2.19875054919233,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Smith's Cove","SL",199,29,6.5,125.515363086822,9.66566052143689,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Smith's Cove","SL",88.5,27.5,7,32.0355526588116,3.13571019408527,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Smith's Cove","SL",34.5,12,0,5.21987183585115,0.702695570090817,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Smith's Cove","SL",114,26,11,51.7558988719126,4.65663045449932,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Smith's Cove","SL",15,9,3,1.63742650685584,0.270213022296134,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Smith's Cove","SL",65,22,3,17.4902934012863,1.90399830657188,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Smith's Cove","SL",11,9,2,0.916881618688751,0.167530447883216,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Smith's Cove","SL",8.5,5.5,2.5,0.680813215470228,0.131074080423481,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Smith's Cove","SL",17.5,8.5,3,2.06448433959841,0.327097622071266,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Smith's Cove","SL",86,31.5,11,32.937713140278,3.20832712192672,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Smith's Cove","SL",52,24,15,17.0345831634448,1.86300855924794,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Smith's Cove","SL",74.5,27,13,27.4109800099595,2.75753348553262,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Smith's Cove","SL",49,28,14,15.2647983488893,1.7019321102378,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Smith's Cove","SL",31,18,11,7.41133506222972,0.938132480556238,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Smith's Cove","SL",57,25,8.5,16.3609383817332,1.80206077962583,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Smith's Cove","SL",96.5,23,0.5,32.937713140278,3.20832712192672,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Smith's Cove","SL",100,23,12,42.5571688861052,3.96289203264175,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Smith's Cove","SL",79,32,10.5,28.5374301412612,2.8506178737692,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Smith's Cove","SL",60,23,11,18.8889836133773,2.02866099579371,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Smith's Cove","SL",69,29.5,6,20.8269360633851,2.19875054919233,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2017,7,19,"Baker North","1","SL",122.5,24.8,3.5,52.4960375665966,4.71145769424909,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2017,7,19,"Baker North","1","SL",45,20.2,2.56,9.24934932334113,1.12610590736277,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2017,7,19,"Baker North","1","SL",146.5,29.1,4.8,72.734286376394,6.16445022605485,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2017,7,19,"Baker North","1","SL",102.5,22.1,2,37.6124342882744,3.57925628049759,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2017,7,19,"Baker North","1","SL",105.4,25.6,2.5,39.820840902881,3.75162539752829,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2017,7,19,"Baker North","1","SL",80.7,24.5,0.7,24.09899335545,2.47980890831419,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2017,7,19,"Baker North","1","SL",77.5,27.5,7.5,26.0309931597304,2.64257527290013,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2017,7,19,"Baker North","1","SL",30.6,19,5.5,5.6590567120269,0.751084923720951,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2017,7,19,"Baker North","1","SL",96.7,26.3,12.5,40.6798135753448,3.81821184668912,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2017,7,19,"Baker North","1","SL",134.3,24.9,8.5,65.6132995583278,5.66248026940169,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2017,7,19,"Baker North","2","AGCL",17.2,4,1,3.85533925766444,NA,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"KEEN ONE","Byrnes",2017,7,19,"Baker North","2","SL",106.5,16.5,7.5,43.9208420193594,4.0672811281822,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2017,7,19,"Baker North","2","SL",72.5,12,6,22.5904010332722,2.35111834835898,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2017,7,19,"Baker North","2","SL",68.5,9.6,3.9,19.5578151634095,2.08769436390476,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2017,7,19,"Baker North","2","SL",38.5,7.5,2,6.94626046033914,0.889328876579933,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2017,7,19,"Baker North","2","SL",36.2,7,2.7,6.46481947404516,0.838198596617973,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2017,7,19,"Baker North","2","SL",50.5,9.8,4.5,11.9837440598351,1.39413155077663,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2017,7,19,"Baker North","2","SL",36.6,9,2.5,6.52416887631362,0.844536884177499,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2017,7,19,"Baker North","2","SL",51,9.6,5.2,12.4536405576474,1.43904247420825,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2017,7,19,"Baker North","2","SL",114.2,29.2,8.5,50.071110467643,4.53130846759794,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2017,7,19,"Baker North","2","SL",22,4.3,1.2,2.5737466924086,0.392295037905471,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2017,7,19,"Baker North","3","SL",67.5,15.2,4.5,19.3656786536611,2.07077256383889,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Byrnes",2017,7,19,"Baker North","3","SL",82.3,11.5,4.5,27.0214321227289,2.72518783301743,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
