"","X","YEAR","MONTH","DAY","SITE","TRANSECT","SIDE","SP_CODE","PERCENT_COVER","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES"
"2549",1045,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","I","CYPU",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"Purple claw weed","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Cystocloniaceae","Cystoclonium","Cystoclonium purpureum"
"2550",1046,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","I","DEAC",2.5,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia aculeata"
"2551",1047,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","I","DIVE",1.25,"Invertebrate","Chordates","Tunicates",NA,"tunicate","Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Didemnum","Didemnum vexillum"
"2552",1048,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","I","EC",6.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Encrusting coralline"
"2553",1049,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","I","HJ",15,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae",NA,NA,NA,NA,NA,NA,"Heterosiphonia japonica"
"2554",1050,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","I","LIGL",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Lithothamnion "
"2555",1051,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","I","LISP",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Lithophyllum "
"2556",1052,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","I","MAST",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus"
"2557",1053,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","I","MEMA",1.25,"Invertebrate","Bryozoans","Bryozoans",NA,"sea lace","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Membraniporidae","Membranipora","Membranipora membranacea"
"2558",1054,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","I","PAPA",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"Dulse","Plantae","Rhodophyta","Florideophyceae","Palmariales","Palmariaceae","Palmaria","Palmaria palmata"
"2559",1055,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","I","POLS",11.25,"Algae","Rhodophyta","Erect Red Algae",NA,"lobster horns",NA,NA,NA,NA,NA,NA,"Polysiphonia "
"2560",1056,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","I","PORO",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"goat tang",NA,NA,NA,NA,NA,NA,"Polyides rotundus"
"2561",1057,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","I","SE",2.5,"Invertebrate","Molluscs","Gastropods",NA,NA,NA,NA,NA,NA,NA,NA,"Serpulorbis"
"2562",1058,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","I","SL",31.25,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"2563",1059,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","I","SS",2.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2564",1060,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","AGCL",1.25,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"2565",1061,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","ANSP",1.25,"Invertebrate","Molluscs","Bivalves",NA,"jingle shell",NA,NA,NA,NA,NA,NA,"Anomia "
"2566",1062,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","B",42.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2567",1063,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","BOHA",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"hooked weed",NA,NA,NA,NA,NA,NA,"Bonnemasonia hamifera"
"2568",1064,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","BS",2.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2569",1065,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","CF",1.25,"Invertebrate","Molluscs","Gastropods",NA,"Slipper Snail","Animalia","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","Crepidula fornicata"
"2570",1066,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","CHCR",6.25,"Algae","Rhodophyta","Erect Red Algae",NA,"Irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Chondrus","Chondrus crispus"
"2571",1067,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","CLCI",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Clathromorphum","Clathromorphum circumscriptum"
"2572",1068,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","CO",8.75,"Algae","Rhodophyta","Erect Red Algae",NA,"coral weed",NA,NA,NA,NA,NA,NA,"Corralina officinalis"
"2573",1069,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","DEAC",3.75,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia aculeata"
"2574",1070,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","DEVI",2.5,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia viridis"
"2575",1071,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","DIVE",1.25,"Invertebrate","Chordates","Tunicates",NA,"tunicate","Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Didemnum","Didemnum vexillum"
"2576",1072,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","EC",2.5,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Encrusting coralline"
"2577",1073,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","FG",1.25,"Algae","Chlorophyta","Green Algae",NA,"Filamentous Green ",NA,NA,NA,NA,NA,NA,"Filamentous Green"
"2578",1074,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","HIRU",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Hildenbrandiales","Hildenbrandiaceae","Hildenbrandia","Hildenbrandia rubra"
"2579",1075,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","HJ",21.25,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae",NA,NA,NA,NA,NA,NA,"Heterosiphonia japonica"
"2580",1076,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","LESP",2.5,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Leptophytum "
"2581",1077,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","LIGL",2.5,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Lithothamnion "
"2582",1078,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","MAST",6.25,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus"
"2583",1079,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","PHRU",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"sea oak","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Phycodrys","Phycodrys rubens"
"2584",1080,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","POLS",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"lobster horns",NA,NA,NA,NA,NA,NA,"Polysiphonia "
"2585",1081,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","PORO",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"goat tang",NA,NA,NA,NA,NA,NA,"Polyides rotundus"
"2586",1082,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","PORS",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,NA,NA,NA,NA,NA,NA,NA,"Porphyra "
"2587",1083,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","SE",1.25,"Invertebrate","Molluscs","Gastropods",NA,NA,NA,NA,NA,NA,NA,NA,"Serpulorbis"
"2588",1084,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","SH",1.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2589",1085,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","SL",31.25,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"2590",1086,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","SPRE",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Ceramiales","Wrangeliaceae","Spermothamnion","Spermothamnion repens"
"2591",1087,2015,8,13,"NE_APPLEDORE","NORWEGIAN_COVE","O","SS",3.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2592",1088,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","I","AGCL",7.5,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"2593",1089,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","I","ANSP",3.75,"Invertebrate","Molluscs","Bivalves",NA,"jingle shell",NA,NA,NA,NA,NA,NA,"Anomia "
"2594",1090,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","I","B",11.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2595",1091,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","I","BL",16.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2596",1092,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","I","BM",2.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2597",1093,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","I","BS",11.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2598",1094,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","I","C",1.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2599",1095,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","I","CF",12.5,"Invertebrate","Molluscs","Gastropods",NA,"Slipper Snail","Animalia","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","Crepidula fornicata"
"2600",1096,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","I","CLCI",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Clathromorphum","Clathromorphum circumscriptum"
"2601",1097,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","I","COTR",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Coccotylus","Coccotylus truncatus"
"2602",1098,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","I","DEAC",1.25,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia aculeata"
"2603",1099,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","I","DIVE",6.25,"Invertebrate","Chordates","Tunicates",NA,"tunicate","Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Didemnum","Didemnum vexillum"
"2604",1100,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","I","HJ",42.5,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae",NA,NA,NA,NA,NA,NA,"Heterosiphonia japonica"
"2605",1101,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","I","LESP",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Leptophytum "
"2606",1102,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","I","LIGL",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Lithothamnion "
"2607",1103,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","I","PHSP",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,"rock branch algae",NA,NA,NA,NA,NA,NA,"Phymatolithon "
"2608",1104,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","I","POLS",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"lobster horns",NA,NA,NA,NA,NA,NA,"Polysiphonia "
"2609",1105,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","I","PORO",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"goat tang",NA,NA,NA,NA,NA,NA,"Polyides rotundus"
"2610",1106,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","I","SH",1.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2611",1107,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","I","SL",15,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"2612",1108,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","I","SS",6.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2613",1109,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","O","AGCL",5,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"2614",1110,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","O","B",22.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2615",1111,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","O","BL",3.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2616",1112,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","O","BM",2.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2617",1113,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","O","BS",7.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2618",1114,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","O","CF",13.75,"Invertebrate","Molluscs","Gastropods",NA,"Slipper Snail","Animalia","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","Crepidula fornicata"
"2619",1115,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","O","CO",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"coral weed",NA,NA,NA,NA,NA,NA,"Corralina officinalis"
"2620",1116,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","O","COTR",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Coccotylus","Coccotylus truncatus"
"2621",1117,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","O","CYPU",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"Purple claw weed","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Cystocloniaceae","Cystoclonium","Cystoclonium purpureum"
"2622",1118,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","O","DEAC",6.25,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia aculeata"
"2623",1119,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","O","DECA",1.25,"Invertebrate","Chordates","Tunicates",NA,"northern white crust","Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Dendrodoa","Dendrodoa carnea"
"2624",1120,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","O","DIVE",3.75,"Invertebrate","Chordates","Tunicates",NA,"tunicate","Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Didemnum","Didemnum vexillum"
"2625",1121,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","O","HIRU",2.5,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Hildenbrandiales","Hildenbrandiaceae","Hildenbrandia","Hildenbrandia rubra"
"2626",1122,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","O","HJ",48.75,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae",NA,NA,NA,NA,NA,NA,"Heterosiphonia japonica"
"2627",1123,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","O","LIGL",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Lithothamnion "
"2628",1124,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","O","MAST",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus"
"2629",1125,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","O","POLS",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"lobster horns",NA,NA,NA,NA,NA,NA,"Polysiphonia "
"2630",1126,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","O","S",2.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2631",1127,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","O","SH",2.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2632",1128,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","O","SL",13.75,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"2633",1129,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","O","SS",8.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2634",1130,2015,8,10,"NW_APPLEDORE","LARUS_LEDGE","O","TRIN",1.25,"Invertebrate","Bryozoans","Bryozoans",NA,NA,"Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Candidae","Tricellaria","Tricellaria inopinata"
"2635",1131,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","I","AGCL",3.75,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"2636",1132,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","I","ANSP",30,"Invertebrate","Molluscs","Bivalves",NA,"jingle shell",NA,NA,NA,NA,NA,NA,"Anomia "
"2637",1133,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","I","B",41.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2638",1134,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","I","BS",2.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2639",1135,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","I","C",1.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2640",1136,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","I","CHCR",5,"Algae","Rhodophyta","Erect Red Algae",NA,"Irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Chondrus","Chondrus crispus"
"2641",1137,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","I","CLCI",6.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Clathromorphum","Clathromorphum circumscriptum"
"2642",1138,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","I","CLSP",1.25,"Invertebrate","Proifera","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,"Cliona "
"2643",1139,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","I","COTR",5,"Algae","Rhodophyta","Erect Red Algae",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Coccotylus","Coccotylus truncatus"
"2644",1140,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","I","DEVI",2.5,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia viridis"
"2645",1141,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","I","DIVE",5,"Invertebrate","Chordates","Tunicates",NA,"tunicate","Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Didemnum","Didemnum vexillum"
"2646",1142,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","I","EC",3.75,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Encrusting coralline"
"2647",1143,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","I","HIRU",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Hildenbrandiales","Hildenbrandiaceae","Hildenbrandia","Hildenbrandia rubra"
"2648",1144,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","I","HJ",51.25,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae",NA,NA,NA,NA,NA,NA,"Heterosiphonia japonica"
"2649",1145,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","I","LEUC",1.25,"Invertebrate","Proifera","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,"Leucosolenia "
"2650",1146,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","I","LIGL",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Lithothamnion "
"2651",1147,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","I","OBSP",1.25,"Invertebrate","Cnidarians","Medusozoa",NA,NA,NA,NA,NA,NA,NA,NA,"Obelia "
"2652",1148,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","I","PHRU",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"sea oak","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Phycodrys","Phycodrys rubens"
"2653",1149,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","I","PORO",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"goat tang",NA,NA,NA,NA,NA,NA,"Polyides rotundus"
"2654",1150,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","I","S",3.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2655",1151,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","I","SH",3.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2656",1152,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","I","SL",13.75,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"2657",1153,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","I","SS",3.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2658",1154,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","O","AGCL",2.5,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"2659",1155,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","O","ANSP",31.25,"Invertebrate","Molluscs","Bivalves",NA,"jingle shell",NA,NA,NA,NA,NA,NA,"Anomia "
"2660",1156,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","O","B",30,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2661",1157,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","O","BS",12.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2662",1158,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","O","CLCI",8.75,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Clathromorphum","Clathromorphum circumscriptum"
"2663",1159,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","O","COTR",8.75,"Algae","Rhodophyta","Erect Red Algae",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Coccotylus","Coccotylus truncatus"
"2664",1160,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","O","DEVI",5,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia viridis"
"2665",1161,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","O","DIVE",5,"Invertebrate","Chordates","Tunicates",NA,"tunicate","Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Didemnum","Didemnum vexillum"
"2666",1162,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","O","EC",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Encrusting coralline"
"2667",1163,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","O","HIRU",2.5,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Hildenbrandiales","Hildenbrandiaceae","Hildenbrandia","Hildenbrandia rubra"
"2668",1164,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","O","HJ",47.5,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae",NA,NA,NA,NA,NA,NA,"Heterosiphonia japonica"
"2669",1165,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","O","LIGL",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Lithothamnion "
"2670",1166,2015,8,10,"NW_APPLEDORE","MAGIC_8_BALL","O","PHRU",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"sea oak","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Phycodrys","Phycodrys rubens"
