"","X","YEAR","MONTH","DAY","SITE","TRANSECT","SP_CODE","QUAD","SIDE","COUNT","AREA","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES","NOTES"
"1766",946,2015,8,11,"SW_APPLEDORE","NORTH_PEPPERRELL","ASFO","40-20","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"1767",947,2015,8,11,"SW_APPLEDORE","NORTH_PEPPERRELL","HESA","40-20","O",4,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"1768",948,2015,8,11,"SW_APPLEDORE","NORTH_PEPPERRELL","PHGU","40-20","O",NA,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"1769",949,2015,8,11,"SW_APPLEDORE","NORTH_PEPPERRELL","MYSP","40-20","O",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"1770",950,2015,8,13,"SW_APPLEDORE","SOUTH_SMITHS_COVE","CABO","20-0","O",6,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"1771",951,2015,8,13,"SW_APPLEDORE","SOUTH_SMITHS_COVE","CAIR","20-0","O",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"1772",952,2015,8,13,"SW_APPLEDORE","SOUTH_SMITHS_COVE","HOAM","20-0","O",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"1773",953,2015,8,13,"SW_APPLEDORE","SOUTH_SMITHS_COVE","ASRU","20-0","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"1774",954,2015,8,13,"SW_APPLEDORE","SOUTH_SMITHS_COVE","ASFO","20-0","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"1775",955,2015,8,13,"SW_APPLEDORE","SOUTH_SMITHS_COVE","HESA","20-0","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"1776",956,2015,8,13,"SW_APPLEDORE","SOUTH_SMITHS_COVE","PHGU","20-0","O",2,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"1777",957,2015,8,13,"SW_APPLEDORE","SOUTH_SMITHS_COVE","MYSP","20-0","O",1,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"1778",958,2015,8,13,"SW_APPLEDORE","SOUTH_SMITHS_COVE","CAMA","20-0","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Green Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Carcinidae","Carcinus","Carcinus maenas",NA
"1779",959,2015,8,13,"SW_APPLEDORE","NORTH_SMITHS_COVE","CABO","20-0","O",5,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"1780",960,2015,8,13,"SW_APPLEDORE","NORTH_SMITHS_COVE","CAIR","20-0","O",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"1781",961,2015,8,13,"SW_APPLEDORE","NORTH_SMITHS_COVE","HOAM","20-0","O",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"1782",962,2015,8,13,"SW_APPLEDORE","NORTH_SMITHS_COVE","ASRU","20-0","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"1783",963,2015,8,13,"SW_APPLEDORE","NORTH_SMITHS_COVE","ASFO","20-0","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"1784",964,2015,8,13,"SW_APPLEDORE","NORTH_SMITHS_COVE","HESA","20-0","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"1785",965,2015,8,13,"SW_APPLEDORE","NORTH_SMITHS_COVE","CAMA JV","20-0","O",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786",966,2015,8,13,"SW_APPLEDORE","NORTH_SMITHS_COVE","CAMA","20-0","O",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"Green Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Carcinidae","Carcinus","Carcinus maenas",NA
"1787",967,2015,8,13,"SW_APPLEDORE","NORTH_SMITHS_COVE","PHGU","20-0","O",14,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"1788",968,2015,8,13,"SW_APPLEDORE","NORTH_SMITHS_COVE","MYSP","20-0","O",1,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"1789",969,2015,8,12,"SW_APPLEDORE","SOUTH_PEPPERRELL","CABO","20-0","O",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"1790",970,2015,8,12,"SW_APPLEDORE","SOUTH_PEPPERRELL","CAIR","20-0","O",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"1791",971,2015,8,12,"SW_APPLEDORE","SOUTH_PEPPERRELL","HOAM","20-0","O",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"1792",972,2015,8,12,"SW_APPLEDORE","SOUTH_PEPPERRELL","ASRU","20-0","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"1793",973,2015,8,12,"SW_APPLEDORE","SOUTH_PEPPERRELL","ASFO","20-0","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"1794",974,2015,8,12,"SW_APPLEDORE","SOUTH_PEPPERRELL","HESA","20-0","O",1,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"1795",975,2015,8,12,"SW_APPLEDORE","SOUTH_PEPPERRELL","PHGU","20-0","O",3,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"1796",976,2015,8,12,"SW_APPLEDORE","SOUTH_PEPPERRELL","MYSP","20-0","O",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"1797",977,2015,8,11,"SW_APPLEDORE","NORTH_PEPPERRELL","CABO","20-0","O",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"1798",978,2015,8,11,"SW_APPLEDORE","NORTH_PEPPERRELL","CAIR","20-0","O",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"1799",979,2015,8,11,"SW_APPLEDORE","NORTH_PEPPERRELL","HOAM","20-0","O",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"1800",980,2015,8,11,"SW_APPLEDORE","NORTH_PEPPERRELL","ASRU","20-0","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"1801",981,2015,8,11,"SW_APPLEDORE","NORTH_PEPPERRELL","ASFO","20-0","O",1,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"1802",982,2015,8,11,"SW_APPLEDORE","NORTH_PEPPERRELL","HESA","20-0","O",4,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"1803",983,2015,8,11,"SW_APPLEDORE","NORTH_PEPPERRELL","PHGU","20-0","O",1,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"1804",984,2015,8,11,"SW_APPLEDORE","NORTH_PEPPERRELL","MYSP","20-0","O",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"1805",1,2016,8,2,"BAKER_NORTH","1","CABO","0-20","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"1806",2,2016,8,2,"BAKER_NORTH","1","CAIR","0-20","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"1807",3,2016,8,2,"BAKER_NORTH","1","HOAM","0-20","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"1808",4,2016,8,2,"BAKER_NORTH","1","ASRU","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"1809",5,2016,8,2,"BAKER_NORTH","1","ASFO","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"1810",6,2016,8,2,"BAKER_NORTH","1","PHGU","0-20","I",NA,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"1811",7,2016,8,2,"BAKER_NORTH","1","MYSP","0-20","I",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"1812",8,2016,8,2,"BAKER_NORTH","1","MYT","0-20","I",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1813",9,2016,8,2,"BAKER_NORTH","2","CABO","0-20","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"1814",10,2016,8,2,"BAKER_NORTH","2","CAIR","0-20","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"1815",11,2016,8,2,"BAKER_NORTH","2","HOAM","0-20","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"1816",12,2016,8,2,"BAKER_NORTH","2","ASRU","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"1817",13,2016,8,2,"BAKER_NORTH","2","ASFO","0-20","I",3,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"1818",14,2016,8,2,"BAKER_NORTH","2","ASFOS","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars","juvenile","Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"1819",15,2016,8,2,"BAKER_NORTH","2","PHGU","0-20","I",NA,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"1820",16,2016,8,2,"BAKER_NORTH","2","MYSP","0-20","I",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"1821",17,2016,8,4,"BAKER_NORTH","3","CABO","0-20","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"1822",18,2016,8,4,"BAKER_NORTH","3","CAIR","0-20","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"1823",19,2016,8,4,"BAKER_NORTH","3","HOAM","0-20","I",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"1824",20,2016,8,4,"BAKER_NORTH","3","ASRU","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"1825",21,2016,8,4,"BAKER_NORTH","3","ASFO","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"1826",22,2016,8,4,"BAKER_NORTH","3","PHGU","0-20","I",NA,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"1827",23,2016,8,4,"BAKER_NORTH","3","MYSP","0-20","I",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"1828",24,2016,8,4,"BAKER_NORTH","4","CABO","0-20","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","""BOAT 1 A-TEAMMM"""
"1829",25,2016,8,4,"BAKER_NORTH","4","CAIR","0-20","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","""BOAT 1 A-TEAMMM"""
"1830",26,2016,8,4,"BAKER_NORTH","4","HOAM","0-20","I",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","""BOAT 1 A-TEAMMM"""
"1831",27,2016,8,4,"BAKER_NORTH","4","ASRU","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","""BOAT 1 A-TEAMMM"""
"1832",28,2016,8,4,"BAKER_NORTH","4","ASFO","0-20","I",2,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii","""BOAT 1 A-TEAMMM"""
"1833",29,2016,8,4,"BAKER_NORTH","4","HESA","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","""BOAT 1 A-TEAMMM"""
"1834",30,2016,8,4,"BAKER_NORTH","4","PHGU","0-20","I",1,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus","""BOAT 1 A-TEAMMM"""
"1835",31,2016,8,4,"BAKER_NORTH","4","MYSP","0-20","I",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ","""BOAT 1 A-TEAMMM"""
"1836",32,2016,8,2,"BAKER_NORTH","1","CABO","20-40","I",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"1837",33,2016,8,2,"BAKER_NORTH","1","CAIR","20-40","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"1838",34,2016,8,2,"BAKER_NORTH","1","HOAM","20-40","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"1839",35,2016,8,2,"BAKER_NORTH","1","ASRU","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"1840",36,2016,8,2,"BAKER_NORTH","1","ASFO","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"1841",37,2016,8,2,"BAKER_NORTH","1","PHGU","20-40","I",NA,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"1842",38,2016,8,2,"BAKER_NORTH","1","MYSP","20-40","I",2,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"1843",39,2016,8,2,"BAKER_NORTH","1","MYT","20-40","I",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1844",40,2016,8,2,"BAKER_NORTH","2","CABO","20-40","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"1845",41,2016,8,2,"BAKER_NORTH","2","CAIR","20-40","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"1846",42,2016,8,2,"BAKER_NORTH","2","HOAM","20-40","I",4,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"1847",43,2016,8,2,"BAKER_NORTH","2","ASRU","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"1848",44,2016,8,2,"BAKER_NORTH","2","ASFO","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"1849",45,2016,8,2,"BAKER_NORTH","2","ASFOS","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars","juvenile","Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"1850",46,2016,8,2,"BAKER_NORTH","2","PHGU","20-40","I",NA,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"1851",47,2016,8,2,"BAKER_NORTH","2","MYSP","20-40","I",1,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"1852",48,2016,8,4,"BAKER_NORTH","3","CABO","20-40","I",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"1853",49,2016,8,4,"BAKER_NORTH","3","CAIR","20-40","I",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"1854",50,2016,8,4,"BAKER_NORTH","3","HOAM","20-40","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"1855",51,2016,8,4,"BAKER_NORTH","3","ASRU","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"1856",52,2016,8,4,"BAKER_NORTH","3","ASFO","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"1857",53,2016,8,4,"BAKER_NORTH","3","PHGU","20-40","I",NA,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"1858",54,2016,8,4,"BAKER_NORTH","3","MYSP","20-40","I",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"1859",55,2016,8,4,"BAKER_NORTH","4","CABO","20-40","I",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","""BOAT 1 A-TEAMMM"""
"1860",56,2016,8,4,"BAKER_NORTH","4","CAIR","20-40","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","""BOAT 1 A-TEAMMM"""
"1861",57,2016,8,4,"BAKER_NORTH","4","HOAM","20-40","I",4,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","""BOAT 1 A-TEAMMM"""
"1862",58,2016,8,4,"BAKER_NORTH","4","ASRU","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","""BOAT 1 A-TEAMMM"""
"1863",59,2016,8,4,"BAKER_NORTH","4","ASFO","20-40","I",1,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii","""BOAT 1 A-TEAMMM"""
"1864",60,2016,8,4,"BAKER_NORTH","4","HESA","20-40","I",1,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","""BOAT 1 A-TEAMMM"""
"1865",61,2016,8,4,"BAKER_NORTH","4","PHGU","20-40","I",NA,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus","""BOAT 1 A-TEAMMM"""
"1866",62,2016,8,4,"BAKER_NORTH","4","MYSP","20-40","I",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ","""BOAT 1 A-TEAMMM"""
"1867",63,2016,8,2,"BAKER_NORTH","1","CABO","40-20","O",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"1868",64,2016,8,2,"BAKER_NORTH","1","CAIR","40-20","O",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"1869",65,2016,8,2,"BAKER_NORTH","1","HOAM","40-20","O",5,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"1870",66,2016,8,2,"BAKER_NORTH","1","ASRU","40-20","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"1871",67,2016,8,2,"BAKER_NORTH","1","ASFO","40-20","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"1872",68,2016,8,2,"BAKER_NORTH","1","PHGU","40-20","O",6,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"1873",69,2016,8,2,"BAKER_NORTH","1","MYSP","40-20","O",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"1874",70,2016,8,2,"BAKER_NORTH","1","MYT","40-20","O",4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1875",71,2016,8,2,"BAKER_NORTH","2","CABO","40-20","O",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"1876",72,2016,8,2,"BAKER_NORTH","2","CAIR","40-20","O",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"1877",73,2016,8,2,"BAKER_NORTH","2","HOAM","40-20","O",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"1878",74,2016,8,2,"BAKER_NORTH","2","ASRU","40-20","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"1879",75,2016,8,2,"BAKER_NORTH","2","ASFO","40-20","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"1880",76,2016,8,2,"BAKER_NORTH","2","ASFOS","40-20","O",NA,20,"Invertebrate","Echinoderms","Sea Stars","juvenile","Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
