"","X","YEAR","MONTH","DAY","SITE","TRANSECT","SP_CODE","QUAD","SIDE","COUNT","AREA","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES","NOTES"
"1080",366,2015,7,15,"LITTLE_BREWSTER","1","MESE",24,"I",2,1,"Invertebrate","Cnidarians","Anthozoa",NA,"Clonal Plumose Anemone",NA,NA,NA,NA,NA,NA,"Metridium senile",NA
"1081",367,2015,7,17,"LITTLE_BREWSTER","2","SL",24,"I",5,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1082",368,2015,7,17,"LITTLE_BREWSTER","2","SLJ",24,"I",1,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1083",369,2015,7,17,"LITTLE_BREWSTER","2","CABO",24,"I",1,1,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"1084",370,2015,7,17,"LITTLE_BREWSTER","2","ASFO",24,"I",1,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"1085",371,2015,7,17,"LITTLE_BREWSTER","2","MYSP",24,"I",1,1,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"1086",372,2015,7,17,"LITTLE_BREWSTER","2","FUSP",24,"I",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087",373,2015,7,17,"LITTLE_BREWSTER","3","SL",24,"I",5,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1088",374,2015,7,17,"LITTLE_BREWSTER","3","SLJ",24,"I",1,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1089",375,2015,7,17,"LITTLE_BREWSTER","3","ASFOS",24,"I",2,1,"Invertebrate","Echinoderms","Sea Stars","juvenile","Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"1090",376,2015,7,17,"LITTLE_BREWSTER","3","PHGU",24,"I",1,1,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"1091",377,2015,7,17,"LITTLE_BREWSTER","3","FUSP",24,"I",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092",378,2015,7,15,"LITTLE_BREWSTER","4","SL",24,"I",6,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1093",379,2015,7,15,"LITTLE_BREWSTER","4","SLJ",24,"I",1,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1094",380,2015,7,15,"LITTLE_BREWSTER","4","ASRU",24,"I",1,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"1095",381,2015,7,15,"LITTLE_BREWSTER","4","ASRUS",24,"I",8,1,"Invertebrate","Echinoderms","Sea Stars","juvenile","Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"1096",382,2015,7,15,"LITTLE_BREWSTER","4","CUFR",24,"I",1,1,"Invertebrate","Echinoderms","Sea Cucumbers",NA,"orange footed cucumber","Animalia","Echinodermata","Holothuroidea","Dendrochirotida","Cucumariidae","Cucumaria","Cucumaria frondosa",NA
"1097",383,2015,7,15,"LITTLE_BREWSTER","1","SL",32,"O",7,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1098",384,2015,7,15,"LITTLE_BREWSTER","1","SLJ",32,"O",3,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1099",385,2015,7,15,"LITTLE_BREWSTER","1","DEVI",32,"O",1,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia viridis",NA
"1100",386,2015,7,15,"LITTLE_BREWSTER","1","MYSP",32,"O",1,1,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"1101",387,2015,7,17,"LITTLE_BREWSTER","2","SL",32,"O",8,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1102",388,2015,7,17,"LITTLE_BREWSTER","2","SLJ",32,"O",2,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1103",389,2015,7,17,"LITTLE_BREWSTER","2","ASRUS",32,"O",1,1,"Invertebrate","Echinoderms","Sea Stars","juvenile","Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"1104",390,2015,7,17,"LITTLE_BREWSTER","2","PHGU",32,"O",1,1,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"1105",391,2015,7,17,"LITTLE_BREWSTER","2","FUSP",32,"O",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106",392,2015,7,17,"LITTLE_BREWSTER","2","BOEC",32,"O",2,1,"Invertebrate","Chordates","Tunicates",NA,"stalked tunicate","Animalia","Chordata","Ascidiacea","Stolidobranchia","Pyuridae","Boltenia","Boltenia echinata",NA
"1107",393,2015,7,17,"LITTLE_BREWSTER","2","CABO",32,"O",1,1,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"1108",394,2015,7,17,"LITTLE_BREWSTER","3","SL",32,"O",15,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1109",395,2015,7,17,"LITTLE_BREWSTER","3","SLJ",32,"O",4,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1110",396,2015,7,17,"LITTLE_BREWSTER","3","DEVI",32,"O",1,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia viridis",NA
"1111",397,2015,7,17,"LITTLE_BREWSTER","3","DEAC",32,"O",4,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia aculeata",NA
"1112",398,2015,7,17,"LITTLE_BREWSTER","3","MYSP",32,"O",1,1,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"1113",399,2015,7,15,"LITTLE_BREWSTER","4","SL",32,"O",3,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1114",400,2015,7,15,"LITTLE_BREWSTER","4","SLJ",32,"O",1,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1115",401,2015,7,15,"LITTLE_BREWSTER","4","DEAC",32,"O",2,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia aculeata",NA
"1116",402,2015,7,15,"LITTLE_BREWSTER","4","ASRUS",32,"O",2,1,"Invertebrate","Echinoderms","Sea Stars","juvenile","Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"1117",403,2015,7,15,"LITTLE_BREWSTER","4","MYSP",32,"O",1,1,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"1118",404,2015,7,15,"LITTLE_BREWSTER","4","LADI",32,"O",1,1,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata",NA
"1119",405,2015,7,15,"LITTLE_BREWSTER","1","SL",40,"I",9,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1120",406,2015,7,15,"LITTLE_BREWSTER","1","SLJ",40,"I",5,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1121",407,2015,7,17,"LITTLE_BREWSTER","2","SL",40,"I",3,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1122",408,2015,7,17,"LITTLE_BREWSTER","2","SLJ",40,"I",1,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1123",409,2015,7,17,"LITTLE_BREWSTER","2","CABO",40,"I",1,1,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"1124",410,2015,7,17,"LITTLE_BREWSTER","2","HOAM",40,"I",1,1,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"1125",411,2015,7,17,"LITTLE_BREWSTER","2","ASFOS",40,"I",1,1,"Invertebrate","Echinoderms","Sea Stars","juvenile","Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"1126",412,2015,7,17,"LITTLE_BREWSTER","2","ASRUS",40,"I",1,1,"Invertebrate","Echinoderms","Sea Stars","juvenile","Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"1127",413,2015,7,17,"LITTLE_BREWSTER","2","MYSP",40,"I",1,1,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"1128",414,2015,7,17,"LITTLE_BREWSTER","2","FUSP",40,"I",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129",415,2015,7,17,"LITTLE_BREWSTER","2","CAIS",40,"I",2,1,"Invertebrate","Arthropods","Crustaceans","juvenile","Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"1130",416,2015,7,17,"LITTLE_BREWSTER","2","CAIS",40,"I",2,1,"Invertebrate","Arthropods","Crustaceans","juvenile","Green Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Carcinidae","Carcinus","Carcinus maenas",NA
"1131",417,2015,7,17,"LITTLE_BREWSTER","3","SL",40,"I",5,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1132",418,2015,7,17,"LITTLE_BREWSTER","3","SLJ",40,"I",3,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1133",419,2015,7,17,"LITTLE_BREWSTER","3","DEVI",40,"I",1,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia viridis",NA
"1134",420,2015,7,17,"LITTLE_BREWSTER","3","DEAC",40,"I",1,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia aculeata",NA
"1135",421,2015,7,15,"LITTLE_BREWSTER","4","SL",40,"I",3,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1136",422,2015,7,15,"LITTLE_BREWSTER","4","SLJ",40,"I",3,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1137",423,2015,7,15,"LITTLE_BREWSTER","4","DEAC",40,"I",1,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia aculeata",NA
"1138",424,2015,7,15,"LITTLE_BREWSTER","4","ASRUS",40,"I",2,1,"Invertebrate","Echinoderms","Sea Stars","juvenile","Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"1139",425,2015,7,15,"LITTLE_BREWSTER","4","PHGU",40,"I",1,1,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"1140",426,2015,7,15,"LITTLE_BREWSTER","4","FUSP",40,"I",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141",427,2015,8,12,"NE_APPLEDORE","NORWEGIAN_COVE","SL",0,"O",14,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1142",428,2015,8,12,"NE_APPLEDORE","NORWEGIAN_COVE","SLJ",0,"O",45,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1143",429,2015,8,12,"NE_APPLEDORE","NORWEGIAN_COVE","BLD",0,"O",7,1,"Algae","Phaeophyta","Brown Algae"," juvenile <3cm kelps",NA,NA,NA,NA,NA,NA,NA,"UNID Juv Laminariales",NA
"1144",430,2015,8,12,"NE_APPLEDORE","NORWEGIAN_COVE","DEVI",0,"O",12,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia viridis",NA
"1145",431,2015,8,12,"NE_APPLEDORE","NORWEGIAN_COVE","HOAM",0,"O",1,1,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"1146",432,2015,8,12,"NE_APPLEDORE","NORWEGIAN_COVE","AGJ",0,"O",3,1,"Algae","Phaeophyta","Brown Algae","juvenile <5cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum",NA
"1147",433,2015,8,12,"NE_APPLEDORE","NORWEGIAN_COVE","SDS",0,"O",1,1,"Invertebrate","Echinoderms","Urchins","juvenile <20mm","Green Sea Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus droebachiensis",NA
"1148",434,2015,8,12,"NE_APPLEDORE","NORWEGIAN_COVE","HESAS",0,"O",1,1,"Invertebrate","Echinoderms","Sea Stars","juvenile","Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"1149",435,2015,8,12,"NE_APPLEDORE","BROADWAY_42ND","SLJ",0,"O",2,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1150",436,2015,8,12,"NE_APPLEDORE","BROADWAY_42ND","BLD",0,"O",2,1,"Algae","Phaeophyta","Brown Algae"," juvenile <3cm kelps",NA,NA,NA,NA,NA,NA,NA,"UNID Juv Laminariales",NA
"1151",437,2015,8,12,"NE_APPLEDORE","BROADWAY_42ND","DEVI",0,"O",2,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia viridis",NA
"1152",438,2015,8,12,"NE_APPLEDORE","BROADWAY_42ND","AGCL",0,"O",4,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum",NA
"1153",439,2015,8,12,"NE_APPLEDORE","BROADWAY_42ND","AGJ",0,"O",2,1,"Algae","Phaeophyta","Brown Algae","juvenile <5cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum",NA
"1154",440,2015,8,12,"NE_APPLEDORE","BROADWAY_42ND","SADE",0,"O",2,1,"Algae","Phaeophyta","Brown Algae",NA,NA,"Chromista","Ochrophyta","Phaeophyceae","Tilopteridales","Phyllariaceae","Saccorhiza","Saccorhiza dermatodea",NA
"1155",441,2015,8,13,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","SL",0,"O",14,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1156",442,2015,8,13,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","SLJ",0,"O",9,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1157",443,2015,8,13,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","BLD",0,"O",2,1,"Algae","Phaeophyta","Brown Algae"," juvenile <3cm kelps",NA,NA,NA,NA,NA,NA,NA,"UNID Juv Laminariales",NA
"1158",444,2015,8,13,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","DEVI",0,"O",3,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia viridis",NA
"1159",445,2015,8,13,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","HOAM",0,"O",1,1,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"1160",446,2015,8,13,"NE_APPLEDORE","BROAD_COVE","SL",0,"O",4,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1161",447,2015,8,13,"NE_APPLEDORE","BROAD_COVE","SLJ",0,"O",10,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1162",448,2015,8,13,"NE_APPLEDORE","BROAD_COVE","BLD",0,"O",7,1,"Algae","Phaeophyta","Brown Algae"," juvenile <3cm kelps",NA,NA,NA,NA,NA,NA,NA,"UNID Juv Laminariales",NA
"1163",449,2015,8,13,"NE_APPLEDORE","BROAD_COVE","DEVI",0,"O",1,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia viridis",NA
"1164",450,2015,8,13,"NE_APPLEDORE","BROAD_COVE","CABO",0,"O",1,1,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"1165",451,2015,8,13,"NE_APPLEDORE","BROAD_COVE","MYSP",0,"O",1,1,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"1166",452,2015,8,12,"NE_APPLEDORE","NORWEGIAN_COVE","SL",8,"I",12,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1167",453,2015,8,12,"NE_APPLEDORE","NORWEGIAN_COVE","SLJ",8,"I",53,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1168",454,2015,8,12,"NE_APPLEDORE","NORWEGIAN_COVE","BLD",8,"I",4,1,"Algae","Phaeophyta","Brown Algae"," juvenile <3cm kelps",NA,NA,NA,NA,NA,NA,NA,"UNID Juv Laminariales",NA
"1169",455,2015,8,12,"NE_APPLEDORE","NORWEGIAN_COVE","DEVI",8,"I",9,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia viridis",NA
"1170",456,2015,8,12,"NE_APPLEDORE","NORWEGIAN_COVE","AGCL",8,"I",6,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum",NA
"1171",457,2015,8,12,"NE_APPLEDORE","NORWEGIAN_COVE","HOAM",8,"I",1,1,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"1172",458,2015,8,12,"NE_APPLEDORE","NORWEGIAN_COVE","HESA",8,"I",2,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"1173",459,2015,8,12,"NE_APPLEDORE","NORWEGIAN_COVE","AGJ",8,"I",3,1,"Algae","Phaeophyta","Brown Algae","juvenile <5cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum",NA
"1174",460,2015,8,12,"NE_APPLEDORE","NORWEGIAN_COVE","URFE",8,"I",1,1,"Invertebrate","Cnidarians","Anthozoa",NA,"Northern Red Anemone","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Urticina","Urticina felina",NA
"1175",461,2015,8,12,"NE_APPLEDORE","BROADWAY_42ND","SL",8,"I",4,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1176",462,2015,8,12,"NE_APPLEDORE","BROADWAY_42ND","SLJ",8,"I",1,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1177",463,2015,8,12,"NE_APPLEDORE","BROADWAY_42ND","BLD",8,"I",3,1,"Algae","Phaeophyta","Brown Algae"," juvenile <3cm kelps",NA,NA,NA,NA,NA,NA,NA,"UNID Juv Laminariales",NA
"1178",464,2015,8,12,"NE_APPLEDORE","BROADWAY_42ND","DEVI",8,"I",4,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia viridis",NA
"1179",465,2015,8,12,"NE_APPLEDORE","BROADWAY_42ND","AGCL",8,"I",2,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum",NA
"1180",466,2015,8,12,"NE_APPLEDORE","BROADWAY_42ND","DEAC",8,"I",2,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia aculeata",NA
"1181",467,2015,8,12,"NE_APPLEDORE","BROADWAY_42ND","PHGU",8,"I",1,1,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"1182",468,2015,8,12,"NE_APPLEDORE","BROADWAY_42ND","AGJ",8,"I",4,1,"Algae","Phaeophyta","Brown Algae","juvenile <5cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum",NA
"1183",469,2015,8,12,"NE_APPLEDORE","BROADWAY_42ND","SADE",8,"I",1,1,"Algae","Phaeophyta","Brown Algae",NA,NA,"Chromista","Ochrophyta","Phaeophyceae","Tilopteridales","Phyllariaceae","Saccorhiza","Saccorhiza dermatodea",NA
"1184",470,2015,8,13,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","SL",8,"I",24,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1185",471,2015,8,13,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","SLJ",8,"I",13,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1186",472,2015,8,13,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","BLD",8,"I",21,1,"Algae","Phaeophyta","Brown Algae"," juvenile <3cm kelps",NA,NA,NA,NA,NA,NA,NA,"UNID Juv Laminariales",NA
"1187",473,2015,8,13,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","DEVI",8,"I",76,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia viridis",NA
"1188",474,2015,8,13,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","DEAC",8,"I",4,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia aculeata",NA
"1189",475,2015,8,13,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","CABO",8,"I",1,1,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"1190",476,2015,8,13,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","HESA",8,"I",1,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"1191",477,2015,8,13,"NE_APPLEDORE","BROAD_COVE","SL",8,"I",10,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
